comments,sentiments,grade,score,ScenicSpot,labels
【环境】很漂亮，去的时候是下午，在摩天轮下面各种拍，孩子想晚上看灯光，所以就天黑了才坐的，怎么说，有点失策，看了评价后知道黄昏时候才是最美的景色，但是晚上也有晚上的好，不恐高，因为看不清下面，可以看远处的灯，下次准备看日落时分景色，希望我的评论会给亲们一些参考，还有，小火车孩子玩也可以，这个大概得去现场买票，摩天轮和小火车有套餐，大概是58一位，小火车边走边喷泡泡，也很美的。,0.977378212,1,5,青岛海泉湾海洋之星摩天轮,pretty good
环境好，孩子玩的很喜欢，服务人员很周到。,0.999196661,1,5,青岛海泉湾海洋之星摩天轮,pretty good
服务态度很好，风景很美景色更美,0.99980963,1,5,青岛海泉湾海洋之星摩天轮,pretty good
非常好  工作人员非常热情 港中旅的全景一览无余,0.998684284,1,5,青岛海泉湾海洋之星摩天轮,pretty good
跟我最爱的人去的，虽然她常常惹我生气,0.948395188,1,5,青岛海泉湾海洋之星摩天轮,pretty good
景色很美，感觉不到在转一点也不晕，推荐大家去玩,0.98840232,0,5,青岛海泉湾海洋之星摩天轮,pretty good
还不错不知道晚上能不能玩周边玩的少,0.812327923,1,3,青岛海泉湾海洋之星摩天轮,pretty good
景色非常棒，也很平稳，非常好，价格也不贵，强烈推荐！,0.999457437,1,5,青岛海泉湾海洋之星摩天轮,pretty good
还不错吧，因为他转起来的时候总是吱吱响，有点害怕,0.798623411,1,3,青岛海泉湾海洋之星摩天轮,pretty good
特别开森，生日来啦！,0.64492669,1,4,青岛海泉湾海洋之星摩天轮,just so so
不用排队，服务态度很好，风景非常好，海面看的很有意境，一览无余。,0.995555215,1,5,青岛海泉湾海洋之星摩天轮,pretty good
里面有些热，转的慢，挺稳当的，还是有些害怕。很早就想去坐摩天轮了，这次是第一次做摩天轮，有点恐高，但是转得很慢，不会觉得晕。里面的空调不好，热出汗来了都。价格如果再便宜一些就好了。从高处往下看，有些害怕，但是视野很好，风景也很美！,0.994168207,0,3,青岛海泉湾海洋之星摩天轮,pretty good
可以,0.526232782,1,4,青岛海泉湾海洋之星摩天轮,just so so
跟爸爸妹妹一起来做的 人很多 就只能 做一圈,0.954459264,1,3,青岛海泉湾海洋之星摩天轮,pretty good
还可以 就是摩天轮🎡和家人一起玩的,0.977967374,1,3,青岛海泉湾海洋之星摩天轮,pretty good
和同学们一起来坐摩天轮  价格也合理 超开心～,0.997132033,1,5,青岛海泉湾海洋之星摩天轮,pretty good
天津的摩天轮去了好几次都没坐上，这里的摩天轮无需排队，随来随座,0.796562591,1,5,青岛海泉湾海洋之星摩天轮,pretty good
闺蜜说没意思😅😅😅,0.258179425,1,4,青岛海泉湾海洋之星摩天轮,pretty bad
还行平时没有人人人人人人人人人,0.931843924,0,3,青岛海泉湾海洋之星摩天轮,pretty good
贵，时间太短了，应该坐两圈才好,0.135896288,0,2,青岛海泉湾海洋之星摩天轮,pretty bad
体验一次夜晚的摩天轮，感觉不过瘾，还是再想坐一次日落时分的,0.946587639,1,5,青岛海泉湾海洋之星摩天轮,pretty good
"Hhhhh
【交通】
【餐饮】
【交通】
【项目】",0.927409503,1,4,青岛海泉湾海洋之星摩天轮,pretty good
海景不错,0.959584805,1,4,青岛海泉湾海洋之星摩天轮,pretty good
一家5口体验很好，手可摘星辰的感觉棒极了,0.990314956,1,5,青岛海泉湾海洋之星摩天轮,pretty good
环境优美防疫到位 欢迎大家来提验特意推荐给大家！！,0.945067922,1,5,青岛海泉湾海洋之星摩天轮,pretty good
服务简直差到极致，问商家索要发票说要跟美团要，停车还要停车费，商家竟然说没有义务告知！,1.05E-08,0,1,青岛海泉湾海洋之星摩天轮,pretty bad
还可以，高度不错,0.860681495,1,5,青岛海泉湾海洋之星摩天轮,pretty good
超级划算价格合理，老板非常好，强烈推荐给大家，下次来还要坐！,0.811043333,1,5,青岛海泉湾海洋之星摩天轮,pretty good
体验感不错，环境也很美，价格透明，没有乱收费行为，推荐全家来玩,0.989642365,1,5,青岛海泉湾海洋之星摩天轮,pretty good
设施好，服务也好  感觉很好,0.831919103,0,4,青岛海泉湾海洋之星摩天轮,pretty good
毫无疑义只是一厢情愿是随心所欲陕西省文物我Tommy油泼面膜祛痘去痘印,0.880182983,0,2,青岛海泉湾海洋之星摩天轮,pretty good
假期来做摩天轮 价格也划算 推荐推荐，环境真心不错,0.999763968,1,5,青岛海泉湾海洋之星摩天轮,pretty good
感受不错，很稳，孩子不害怕，很安全，工作人员很贴心！,0.999874842,1,5,青岛海泉湾海洋之星摩天轮,pretty good
带着家人过来玩，孩子很喜欢，老婆也很开心，推荐,0.999435957,1,5,青岛海泉湾海洋之星摩天轮,pretty good
设备很干净卫生，工作人员很有耐心，推荐来玩,0.872884413,1,5,青岛海泉湾海洋之星摩天轮,pretty good
环境不错，推荐大家来玩，带着孩子来玩不错，强烈推荐,0.999401279,1,5,青岛海泉湾海洋之星摩天轮,pretty good
孩子一直期待的摩天轮，今天终于有机会带孩子来了，激动的他们一直催，好开心,0.999747215,1,5,青岛海泉湾海洋之星摩天轮,pretty good
带孩子出来游玩，分享快乐的好心情，好好的了看着大海，别有一番韵味,0.999901866,1,5,青岛海泉湾海洋之星摩天轮,pretty good
设施很完善，安全到位，风景优美，强烈推荐游玩。,0.992370273,1,5,青岛海泉湾海洋之星摩天轮,pretty good
很安全，上去很稳，孩子也不害怕，工作人员服务态度很好，下次还来。,0.961618709,0,5,青岛海泉湾海洋之星摩天轮,pretty good
一般般，你要怎么知道您随心所欲陕西省咸阳市呜呜呜哦,0.193056534,0,1,青岛海泉湾海洋之星摩天轮,pretty bad
带孩子来不错，挺新的，之前路过没发现，体验感不错，建议带着孩子过来,0.99921389,1,5,青岛海泉湾海洋之星摩天轮,pretty good
带着家人来玩的，都很开心，不错的体验，服务态度很专业，很好,0.989512629,1,5,青岛海泉湾海洋之星摩天轮,pretty good
第一次做摩天轮，好玩！很喜欢！周边风景也非常美丽！可以看到大海！,0.999929069,1,5,青岛海泉湾海洋之星摩天轮,pretty good
服务周到，细心，附近环境也不错，设备很干净，推荐朋友们来玩！！！！,0.999772921,1,5,青岛海泉湾海洋之星摩天轮,pretty good
工作人员服务很好，很细心，价格合理，推荐全家过来玩,0.994283643,0,5,青岛海泉湾海洋之星摩天轮,pretty good
环境优美，摩天轮很新，卫生很干净，值得过来玩，推荐！！！,0.998394513,1,5,青岛海泉湾海洋之星摩天轮,pretty good
服务周到，孩子特别喜欢玩耍，特别推荐，以后还会再来！,0.998463497,1,5,青岛海泉湾海洋之星摩天轮,pretty good
强烈推荐，这里环境优美，设施很新，工作人员服务热心,0.979226798,1,5,青岛海泉湾海洋之星摩天轮,pretty good
只能说还好吧，附近的景色不是很美,0.950570367,1,3,青岛海泉湾海洋之星摩天轮,pretty good
非常漂亮，推荐大家购买观看,0.983665349,1,5,青岛海泉湾海洋之星摩天轮,pretty good
￼超级好看 很想去晚上但是时间￼不对 ￼可惜了￼￼￼,0.369477892,1,5,青岛海泉湾海洋之星摩天轮,just so so
适合家人一起过来旅游，这次家人朋友们体验感都很不错,0.992820913,1,5,青岛海泉湾海洋之星摩天轮,pretty good
环境不错，带着孩子来玩很适合，很稳，很安全,0.999454642,1,5,青岛海泉湾海洋之星摩天轮,pretty good
很不错，以后还要带朋友们一起过来玩，推荐大家来旅游,0.936514402,1,5,青岛海泉湾海洋之星摩天轮,pretty good
售票处讲解的很详细，没有乱收费行为，不错,0.991861854,0,5,青岛海泉湾海洋之星摩天轮,pretty good
非常好玩！很喜欢！可以看到大海！特别高，喜欢喜欢！！！爱了！！！,0.972814076,1,5,青岛海泉湾海洋之星摩天轮,pretty good
还不错，挺慢的，时间挺长。就是那边景色不算太好，从高空看稍微有点荒凉,0.937592265,1,3,青岛海泉湾海洋之星摩天轮,pretty good
缺乏氛围感，如果做个主题装饰营造一下氛围可能会好一点，还有一个最不满意的就是不含停车费用。,0.889341639,1,4,青岛海泉湾海洋之星摩天轮,pretty good
第一次体验摩天轮，感觉还不错。❤️❤️,0.992490594,1,3,青岛海泉湾海洋之星摩天轮,pretty good
人比较少，感觉有点冷清，看景色可以的！,0.884380129,1,3,青岛海泉湾海洋之星摩天轮,pretty good
挺好的  每个人都应该体验一次,0.894429581,0,4,青岛海泉湾海洋之星摩天轮,pretty good
摩天轮很不错，安全性高，风景优美,0.999066308,1,3,青岛海泉湾海洋之星摩天轮,pretty good
"设施还不错  
【交通】 
周围环境很浪漫 拍照也很好看",0.999122279,1,5,青岛海泉湾海洋之星摩天轮,pretty good
情人节安排一波摩天轮🎡，景色非常美哈哈哈，售票员小姐姐人很棒哦🤗,0.999848088,1,5,青岛海泉湾海洋之星摩天轮,pretty good
位置不错，设施新颖，附近环境很美，工作人员很热情,0.999255668,1,5,青岛海泉湾海洋之星摩天轮,pretty good
价格很实惠，港中旅必要项目。很赞的体验，五星好评。,0.997766642,0,5,青岛海泉湾海洋之星摩天轮,pretty good
工作人员服务周到细心，推荐大家来玩,0.997914722,1,5,青岛海泉湾海洋之星摩天轮,pretty good
终于有时间过来啦，景色很不错，开心🥳哈哈哈哈哈哈,0.999905612,1,5,青岛海泉湾海洋之星摩天轮,pretty good
景色很美，在高空中看到家乡不一样的美，很棒,0.999941608,1,4,青岛海泉湾海洋之星摩天轮,pretty good
很不错，工作人员讲解的电话很详细，很有耐心，不错,0.999549056,1,5,青岛海泉湾海洋之星摩天轮,pretty good
浪漫的摩天轮,0.984429033,1,5,青岛海泉湾海洋之星摩天轮,pretty good
不错，值得推荐，上面很稳当，带着孩子来不错,0.994110776,1,5,青岛海泉湾海洋之星摩天轮,pretty good
很好，推荐大家过来玩，设施很安全，卫生干净,0.909359524,1,5,青岛海泉湾海洋之星摩天轮,pretty good
环境很优美，适合情侣过来游玩，解说很详细,0.991078395,1,5,青岛海泉湾海洋之星摩天轮,pretty good
小哥哥特别帅服务特别好。小姐姐特别漂亮。摩天轮特别好玩儿。下次我们还会再来的。,0.999999897,1,5,青岛海泉湾海洋之星摩天轮,pretty good
环境不错，里面有空调，价格合理，工作人员很热情,0.940664042,1,5,青岛海泉湾海洋之星摩天轮,pretty good
环境很不错，更适合情侣一起，哈哈哈,0.99701007,1,4,青岛海泉湾海洋之星摩天轮,pretty good
附近景色很美，工作人员很热情，解说仔细，上面有空调，值得一玩,0.999184578,1,5,青岛海泉湾海洋之星摩天轮,pretty good
景色好设备新服务态度好  海边空气也很好。,0.99348969,1,5,青岛海泉湾海洋之星摩天轮,pretty good
工作人员很细心，不错的体验，推荐大家来亲子游,0.995995963,1,5,青岛海泉湾海洋之星摩天轮,pretty good
还不错的，就是本人恐高…全程是坐地上熬过来滴…真的吓死宝宝了,0.129192714,1,4,青岛海泉湾海洋之星摩天轮,pretty bad
其实还可以，如果去洗温泉顺便坐一下，推荐的！单独去就有点不值当了！,0.219717877,1,3,青岛海泉湾海洋之星摩天轮,pretty bad
好评，可以看到景色，转的很稳，很好玩景色很好,0.999796596,0,5,青岛海泉湾海洋之星摩天轮,pretty good
还不错，小点了，整个区域玩的东西太少,0.639249022,0,3,青岛海泉湾海洋之星摩天轮,just so so
这家的摩天轮特别好玩，服务也特别的好，我特别喜欢这里,0.995330808,1,5,青岛海泉湾海洋之星摩天轮,pretty good
摩天轮第一次做，带孩子坐挺好的,0.998116985,1,4,青岛海泉湾海洋之星摩天轮,pretty good
强烈推荐，环境优美，位置不错，孩子很喜欢，推荐大家来玩,0.999720324,1,5,青岛海泉湾海洋之星摩天轮,pretty good
好的很  非常的喜欢飞起来可以看到整个港中旅 一面房屋一大片海边,0.992048889,1,5,青岛海泉湾海洋之星摩天轮,pretty good
一圈18分钟，风景还行，不过夏天玩肯定会闷死，我们是晚上去的还有点热,0.083869945,1,3,青岛海泉湾海洋之星摩天轮,pretty bad
人长的漂亮，服务好，风景宜人，值得一去！,0.997173287,1,5,青岛海泉湾海洋之星摩天轮,pretty good
还行就是在上面转了一圈，我不明白的是去了现场买票两个人是100，在美团就便宜！是真敢要啊！反正我觉得这个地太坑了，买了票还不给，说直接上去就行了，就这么节约纸？还是你要留着送给谁？自己买的票连看一眼都看不了，这工作人员也挺神的，真牛,1.34E-06,0,3,青岛海泉湾海洋之星摩天轮,pretty bad
还不错带孩子看看，父亲带孩子体验下高处不胜寒！,0.998776699,0,3,青岛海泉湾海洋之星摩天轮,pretty good
摩天轮服务热情周到，售票工作人员很细心，不错，这是我玩过最有意思得游乐项目了，推荐,0.999993127,1,5,青岛海泉湾海洋之星摩天轮,pretty good
服务很到位 山海之间值得一看下次有机会还会来,0.987713621,1,5,青岛海泉湾海洋之星摩天轮,pretty good
挺不错的，就是孩子有点恐高，刚上来时候有点怕,0.951671873,0,4,青岛海泉湾海洋之星摩天轮,pretty good
第一次坐摩天轮可以尝试尝试，一开始我们都以为没开放，结果走进才发现摩天轮是转动的，有想法去的话可以提前一天预约票，成人才29一张，当天现买就45一张了，开了有一段时间了，第一次去，还不错，就是去的那天有大雾，景色一般般,0.95766105,1,5,青岛海泉湾海洋之星摩天轮,pretty good
一般时间快 价格高服务态度差啦啦啦,0.334012155,0,2,青岛海泉湾海洋之星摩天轮,just so so
