,评论,得分,时间,点赞
429,去过的第一个海，非常宽广，沙滩的沙子很干净很喜欢,4.4,2017/06/19,2
430,每次来都特别的喜欢，最好是趁着工作日的时候，阳光明媚，和朋友两人拿瓶啤酒，坐在沙滩上聊天,4.4,2016/11/17,0
431,这个海水浴场在青岛城郊的崂山方向，因海中一块颇似老人头的巨石而得名，风景秀丽，非常有趣。,4.4,2015/09/30,0
432,免费开放！海水干净！沙滩细腻，适合孩子老人游玩！,4.4,2014/07/07,2
433,冬天的海很美丽，很干净。一到夏天，脏！真心希望来游玩的朋友们不要将吃完的垃圾袋扔进海里,4.4,2014/04/14,0
434,"红砖绿瓦 碧海蓝天 是青岛的主打。可是,近几年的青岛空气污染加重，蓝天也不再深邃。事实上，我多么希望天能更蓝些，蓝得深邃可以让我拥有更多对天空得想望，精神更为轻松愉悦",4.4,2014/03/15,0
435,青岛有名的海水浴场之一，比其他浴场要大很多，自然人也不会少了，每年的夏天都是热闹非凡,4.4,2016/11/22,0
436,免费的，虽不大，但方便，相比第一、二浴场人少,4.4,2016/10/22,2
437,"人少，空气更为清新、沙子也更细，来这里散步、晒晒太阳，很是享受,晚上去的人也超级多。",4.4,2015/08/06,0
438,沙滩很细，没有杂质沙砾，视角也很好，水很清澈,4.4,2014/10/09,2
439,今天带着孩子从上午11点一直玩到下午3点，虽然不能进行海水浴，但是沙滩还是很干净的，人不算太多，租了一个帐篷150不限时，需要砍价的啊。孩子玩的好开心，没有白去哦。,4.4,2013/10/05,0
440,不错的地方，玩的挺好，环境也好，景色很美。,4.4,2015/09/26,0
441,水清！景色佳！人不是太多，孩子玩得很开心！,4.4,2014/08/23,2
442,非常安静，非常干净，空气新鲜。。。日出很美,4.4,2014/07/07,0
443,海滩干净卫生，是一个管理有序的海水浴场。,4.4,2017/11/26,2
444,水非常干净，人也很少，沙质非常好，推荐哦,4.4,2017/08/05,2
445,石老人海水浴场滩平坡缓，海水比市区里的几个浴场更清澈，所以不少当地居民喜爱来这里游泳。而且这里人更少，空气更为清新、沙子也更细，来这里散步、晒晒太阳，很是享受。,4.4,2016/11/09,0
446,名气比较大，传说很深入人心，沙质比较细腻,4.4,2016/10/06,2
447,去石老人不如去金沙滩，石老人景色、沙滩还是值得一去，那里的物价比金沙滩贵多了，一双拖鞋2块卖35，方便面15，水6元，冲水30，帐篷260，有的还要300，泳裤金沙滩卖5元的石老人卖50，去之前东西最好提前买好，我是先去的石老人再去的金沙滩，觉得不如直接去金沙滩了！,4.4,2016/08/28,2
448,去好崂山回来的路上正好去放松放松。海风吹着脸，站在海里，任由浪一层一层的拍过膝盖,4.4,2015/07/06,0
449,石老人海水浴场 沙子很细软，石老人的游客比第一海水浴场的人少,4.4,2018/05/10,1
450,有很多项目，潜水摩托艇快艇飞伞。我全部尝试了，很多私人的，很热情。价格也好商量,4.4,2017/09/18,0
451,青岛石老人海滨浴场在崂山附近，距离市区较远，但是这里的沙滩和海水质量都很不错。,4.4,2014/10/28,0
452,必来之处，一到夏天这里就成了饺子锅，满满的，今年发行比往年干净多了，没有藻了,4.4,2017/09/07,0
453,夏日玩水的好地方，景色很美，环境不错,4.4,2016/03/07,0
454,石老人海水浴场不错，两天来了两次，景色不错，沙子很细，海浪不大，适合小孩子。,4.4,2015/06/22,0
455,相对于第一浴场人少点。沙粒稍比第一粗。不过落潮时可以找到贝壳。景色有特色。,4.4,2017/08/25,0
456,这里距离崂山更加近了，可以一边吹着略带咸味的海风，一边遥望灵秀壮美的山色。,4.4,2016/11/13,0
457,很好，冲个浪感觉很爽，景色也很漂亮,4.4,2016/03/24,0
458,青岛石老人海水浴场沙滩很宽阔，而且沙子也不错，海岸线很长，是个不错的海滩。,4.4,2014/11/14,0
459,青岛市区最大的海水浴场，位置远离市区，人相对少点。海水也相对干净点。沙滩一般。夏天有大量的浒苔漂浮，游泳很不方便。周围环境还可以。附近有吃饭购物的商业街。,4.4,2014/05/28,0
460,"不错，喜欢大海,中秋游客不是很多",4.4,2016/09/29,2
461,很不错，值得一去，我是晚上去的，,4.4,2016/08/22,2
462,这边人感觉比金沙滩的还要稀少！环境是我这几天去过青岛各大海浴当中最好的！，一望无际的大海连接着蓝天白云，层层的浪花一波一波的席卷而来,4.4,2014/10/31,1
463,如此纵深的海滩是少有的。这一带的海滩沙子较细。周围活动不多，但对单纯海滩的粉丝而言是很理想的,4.4,2014/10/25,1
464,就在宾馆百米内散步真爽海风清爽、杉道长沙滩干净开车就更方便了诲边有洗手间,4.4,2014/06/15,0
465,人少，沙滩大，非常适合去体会。,4.4,2016/07/16,2
466,来青岛，除了一浴就是石老人了这里人相对少些不过浪大风大。。。事故也多发,4.4,2015/09/09,0
467,海滩上好多海带的说，哈哈，好多人捡了好几袋子海带说要带回去 我的眼镜就这样永远留在了大海里。虽说都是浴场，但各有各的特点。下水小心！,4.4,2015/03/04,1
468,石老人海水浴场水清沙细，滩平坡缓。算是青岛比较不错的沙滩吧，没有门票,4.4,2016/05/25,0
469,沙滩柔软、开阔，海风清凉、湿润。公交很方便。旅游用品的要价也还合理。,4.4,2014/07/01,0
470,这个地方带孩子来玩玩可以，浪花大，景色也非常的漂亮，水非常的清澈。,4.4,2017/08/22,0
471,每年都会去，很不错，是海边戏水游泳不错的选择。,4.4,2017/07/30,1
472,很美，第一次面向大海，海天一片，沙子很干净，人也不会很多，沙滩很大,4.4,2014/08/27,0
473,浴场很大，沙滩跟海水都很干净，景色也很美，喜欢大海的人快去玩吧。,4.4,2017/06/01,0
474,超大的沙滩，青岛市区最大的了，天气晴好的时候可以看到石老人。孩子可以玩沙子，大人可以洗海澡，不过浪比较大,4.4,2016/06/09,2
475,卫生好，景色很好，就是娱乐的东西太少，希望增加一些娱乐性的乐园,4.4,2014/12/08,0
476,景色漂亮，不过服务设施少，应该加强管理，洗浴设施和娱乐设施少。,4.4,2014/09/19,0
477,环境好，沙滩细腻，面积大，水质好，适合休闲旅游，可以畅快游泳。,4.4,2014/07/17,0
478,石老人，位于青岛市石老人国家旅游度假区，在石老人村西侧海域的黄金地带，距岸百米处有一座17米高的石柱，形如老人坐在碧波之中，人称“石老人”。,4.4,2018/03/30,0
479,非常漂亮，海滩面积很大，每到夏季，来游玩的人非常多，人山人海,4.4,2016/11/16,0
480,很美的海滩，但到处都是拿着快刀宰客的经营者，贵得离谱。政府投入太少，管理缺失，基本是无政府状态 ，换衣服洗澡的地方根本找不到，问了很多人，说在很远的地方还收费，太差了，这么个地方给他们都可惜了。去的游客请做好这方面工作，同时带好防晒和休息的东西，以免被宰。,4.4,2014/08/20,1
481,不知道为什么，每次看到石老人，总有种忧伤的感觉，海景很美！,4.4,2017/12/25,0
482,我感觉这个地方七八月份旅游最好，不会太热，很好玩，景色秀丽,4.4,2017/08/14,0
483,人少就是比较远，但是比第一浴场干净很多,4.4,2017/08/06,1
484,海水干净，景色漂亮，海边还可以抓小螃蟹,4.4,2017/07/17,1
485,特别喜欢傍晚的石老人，人少，清静，傍晚夕阳落在山尖特美，，,4.4,2014/10/06,0
486,浴场很大，人也很多，免费，冲洗一次20元。回来交通还可以。,4.4,2014/07/21,0
487,去的时候天气不好，喇叭里面高喊让游泳的人上岸。很大的一片海边浴场。住在靠近的人是很享受的。海中有一块石头，很像老人，浴场的名称由此而来。,4.4,2017/12/27,0
488,缺少冲脚池。公厕内水很小，景色还行。,4.4,2017/08/05,1
489,好漂亮的海滩，没看到日出有点遗憾，感觉青岛最棒的海滩！！,4.4,2016/05/20,0
490,没，就是没，美的没法说，浪漫和感动，都出现在在每一个瞬间,4.4,2014/12/21,0
491,非常好的青岛旅游去处，尤其是夏天的时候，洗海澡的好地方。,4.4,2014/06/30,0
492,"距岸百米处有 一座17 米高的石柱,形如老人坐在碧波之中。",4.4,2017/06/11,0
493,这里的景色宜人，客气新鲜，踏着海浪，远眺大海，心旷神怡,4.4,2015/10/15,0
494,海水很脏，往海里走的过程中不时会碰到塑料袋之类的东西，海浪很大，不适合游泳。优点是沙子很细，有点土的感觉，因此也无法推高一些的沙滩造型,4.4,2015/08/15,0
495,靠近崂山那边，要相对远离市区。所以比什么第一浴场第二浴场要干净一些吧。 环境很不错。旁边也有很多还有很多海鲜可以吃哟,4.4,2014/09/05,1
496,这里是夏天的度假圣地，非常不错的沙滩，海底也比较平坦,4.4,2017/03/13,0
497,细腻的沙滩，碧蓝的大海，比基尼的美女，多么美好的画面,4.4,2016/11/25,0
498,沙子很细腻，不过不能游泳，海水边玩水玩沙还是很好的。,4.4,2016/08/03,0
499,远离市区，视野开阔，海中一块礁石，酷似一个老人的脸！,4.4,2015/09/20,0
500,不知道为什么这里环境这么好，人却很少稀少，离闹市的广阔海滩，比市内的浴场人更少、海水更干净，偏僻也有它的优势所在,4.4,2015/05/10,1
501,沙子不是很细，个人觉得此地人太多了，反而糟蹋了原有的风景。当然对于没看过海的游客来说，也不失为一个看海的好去处，交通便利，设施齐全,4.4,2018/05/06,0
502,这个必须好评，来青岛一定要玩哈,4.4,2017/11/14,1
503,不错的景点 必选旅行之一 不错不错,4.4,2017/07/24,1
504,海天一色 蓝盈盈的美 可乘坐快艇 感受一下海面飞行的快感,4.4,2017/05/13,0
505,很大很不错的海水浴场，每年夏天有众多的人在这里玩。,4.4,2017/03/15,0
506,海天一色间听的动人的故事，期待石老人一家早日团聚！,4.4,2016/12/13,0
507,"是青岛人夏季游泳的好场所.不过路较远,途中耗时较长,除了夏季之外,一般外地游客也不必要专程前去.许多配套的服务",4.4,2015/05/26,1
508,挺好的 看看海水不错的而且还可以海边烧烤 情侣来也不错,4.4,2014/07/09,0
509,这里的海水浴场很清澈，沙滩平缓宽阔，很漂亮的海景,4.4,2017/04/23,0
510,相对市区人比较少，游泳的不多，多为沙滩游玩的人。,4.4,2016/11/30,0
511,每次到这儿都非常喜欢，天冷了人少，别有了一番景色,4.4,2016/11/26,0
512,感觉是青岛这边最清澈干净的海，然后就是特别清新。,4.4,2014/11/28,0
513,还没去过，据说不错，点评一下，有空欢迎大家赏赉！,4.4,2014/05/09,0
514,"免费浴场,比较开阔,几个海滩里比较好,沙细浪小",4.4,2014/09/04,0
515,感觉挺不错的，风景挺好，青岛的海岸线景点都很美,4.4,2014/06/26,0
516,有时间还是可以去一下，人不算多与第一海水浴场比起来，沙子也还细腻，海景也更开阔，太阳不大的时候，过来走走，也是值得到的地方。,4.4,2016/08/19,0
517,这里的沙滩很细，也很干净，我家孩子特别喜欢。,4.4,2016/03/27,0
518,交通便利，海边景色优美，海滩干净，游玩后周边休息场有较多选择，SPR ， LAAN 咖啡等都很好。来这片海看景还是个不错的选择的。,4.4,2014/10/08,0
519,石老人那块石头看不清，模模糊糊的，海景很好。,4.4,2014/07/07,0
520,导游说此浴场是青岛目前来说比较干净、沙质较好、较安全的海水浴场。确实如此、不过青岛当天有雾，照片拍的不好,4.4,2013/07/18,1
521,沙滩不错，面积也挺大的，我们就住在沙滩附近，每天都可以去走走，挺好的，可以远眺石老人。可以玩风帆的，不过没敢尝试，人比较少。,4.4,2013/05/17,0
522,"青岛自由行第四天
～石老人海水浴场1
照片也是陆陆续续发了好几天，喜欢看的朋友抱歉了哦",4.4,2019/09/24,0
523,空气很好，景色很美，海天一色，蓝盈盈的美。,4.4,2017/08/28,0
524,海水干净，风景好，可惜去的那天浪大不让下水,4.4,2017/08/25,0
525,环境比第一海水浴场好，只是浪大，游客要注意,4.4,2017/07/21,0
526,可以看到日出，还有日落，真的是特别特别美。,4.4,2017/06/17,0
527,非常宽阔的平缓的沙滩，一到旺季就挤满了人。,4.4,2017/03/23,0
528,海水还算干净沙子挺细的喜欢光着脚走在沙滩上,4.4,2015/08/26,0
529,非常漂亮，海水很兰，抓了许多小螃蟹，很开心,4.4,2015/01/09,0
530,不错的出游选择，很喜欢，以后还会带朋友来玩,4.4,2014/06/30,0
531,不错，来过很多次了，沙滩很干净，景色很美。,4.4,2014/06/05,0
532,青岛海水浴场中，石老人绝对是最刺激的，最好有点风时候去！我去的时候快下雨，但很好玩。唯一不太好的就是收费有点贵！我大力推荐,4.4,2012/11/09,0
533,夏天去人很多，就是带孩子玩玩，其他没什么,4.4,2018/05/04,0
534,早上五点半起床，六点二十日出。来的时机不太对，太阳从山上升起，但至少看到了日出，改错。据说一月份日出最美，海上石老人日出,4.4,2018/03/21,0
535,早上去的，公交方便，直接到点。水好，沙好，比较干净，我们玩得非常开心，就是租东西较贵，最好自带垫子，充好的游泳圈，吃食。,4.4,2014/08/12,0
536,冲澡是凉水，沙子没洗干净。海水真心得咸。,4.4,2014/07/21,0
537,在崂山区，北边就是啤酒城，位置很好。几年前一直在建旅游度假区。名字来源于海水浴场东边的海上有一块石头，很像一位老人的侧脸,4.4,2014/04/06,0
538,是青岛市著名的观光景点，浴场水清沙细。,4.4,2018/04/30,0
539,什么都不说了，你不会懂得在海边帐篷里被蚊子咬，被游客声音吵到一晚上不能睡觉 在海边散了一个通宵的感受。。。。。。。。。。,4.4,2017/07/15,0
540,沙子挺细，安全设施齐全，就是海水有点脏,4.4,2016/08/06,0
541,还不错，沙滩人多，沙比较细腻，小孩喜欢,4.4,2016/07/17,0
542,去年夏天去的，不错的，漂亮，值得去的,4.4,2018/08/03,0
543,平常还是挺不错的，就是旅游旺季有点脏,4.4,2017/06/13,0
544,人比第一海水浴场要少，坐落于崂山脚下,4.4,2016/11/29,0
545,值得去看，特别是清早日出，非常漂亮。,4.4,2016/11/24,0
546,非常好的沙滩和浴场，浪较大，适合冲浪,4.4,2016/07/31,0
547,蓝天，白云，大海，带上心爱的女人！,4.4,2017/05/23,0
548,距离崂山特别近。水质有点差！因为距离市区较远，人流相对来说没那多。跟第一浴场的人流比好太多。也能欣赏到崂山的美景,4.4,2018/03/25,0
549,海水很干净，沙子很柔软，景色挺美,4.4,2018/01/15,0
550,去的时候天还不是很热，海水蛮凉的，不过海水很干净，整个沙滩是免费的，商贩也不多，可以按自己的喜欢玩，休闲很是不错,4.4,2015/01/13,0
551,不错的地方离酒店非常近，喜欢！,4.4,2018/08/01,0
552,海滩干净，环境很好，水质一流。,4.4,2018/07/31,0
553,值得一去，海水干净，沙子细腻！,4.4,2018/06/05,0
554,景色优美，价格合理，水质很好。,4.4,2017/11/29,0
555,很好的地方，值的一去，不去后悔,4.4,2017/07/10,0
556,风景美丽，比基尼美女秀色可餐，,4.4,2016/11/30,0
557,海水很蓝，也比厦门的干净多了，沙子也很细，当时住在附近，每天都去玩一会,4.4,2014/03/18,2
558,比起第一和第二海水浴场好太多了，人少、水清、沙细，当然跟三亚比还是差挺多的，跟东南亚海岛就更加不能比了。。。,4.4,2014/02/19,0
559,虽然有点远，但交通也方便，海滩比市内的的海水浴场都大，周边也空旷！,4.4,2015/10/30,0
560,景色不错，海水很清，在海滩上走一走感觉心旷神怡，感慨大自然的伟大，制造出了如此美丽的风景。推荐看看的地方。,4.4,2014/12/13,0
561,感觉一般，沙子还行，浪很大，海水里有很多水草。说是免费的浴场，实际上下水免费其他辅助设施太贵了，比如淡水淋浴、停车等，不过马路对面有免费停车场。,4.4,2016/07/28,2
562,下午退潮可以抓螃蟹，挺有意思！每次青岛必到！,4.4,2016/06/13,3
563,非常大的海水浴场，比第一海水浴场大多了，沙子也比较细，可能因为大，所以觉得人比较少，就是位置稍微有些偏了,4.4,2013/11/19,0
564,下次我要玩一天，非常好玩,4.4,2013/08/05,0
565,风景优美，适合旅游度假,4.4,2014/02/10,0
566,"520｜【可爱搞怪】情侣拍照Pose推荐
“520”就要来啦！教你拍出情侣的可爱搞怪日常，快学起来，让你们的甜蜜刷爆朋友圈吧
地点：青岛石老人海水浴场（人少、景好、沙子软）
拍照Pose建议
假装咬对方的手（其实是真咬）
一人在远处拉对方，另一人保持不动
两人稍稍错位站，一人拱起肚子，一人作势要打
一人手指脸索要亲亲，另一人傲娇偏头
两人看向远方假装有飞碟飞过
一人抱住一人，头靠头互相依偎
酷酷的看向镜头，手做小动作
对望
两人双手叉腰错位站

拍摄小贴士
构图：
注意人像应当占据画面中间位置
注意画面布局协调性（不要有某处太空某处太挤的现象）
拍摄角度：
仰拍显腿长
拍摄近景时，相机与较矮的人平行
拍摄设备：三脚架sony微单

海边拍摄注意事项
防晒防晒防晒！
除非想拍轮廓或剪影，否则一定要顺光拍摄

着装搭配
可以带上一个草帽和墨镜，拍照会更好凹造型哦！",4.4,2019/05/21,5
567,人很多，由于停车位的关系很可惜没有游泳，冲澡还是很贵也是30元/人，不过这里的厕所很干净哦，哈哈哈。,4.4,2014/07/30,0
568,相对一、二浴场，石老人浴场人要少一点，环境也要好一点，这里的沙子不错，可以玩沙滩排球，海浪也比较缓和,4.4,2014/02/20,0
569,海水很脏，人非常多，没下水就走了，还是等水质好的时候再来吧,4.4,2016/08/04,2
570,海水很蓝，天气明媚，抓了一个螃蟹遗憾的没有系一个海水澡，,4.4,2014/11/21,2
571,听说这是青岛市区最大的一个海水浴场，阳光与沙滩的享受感觉好极啦！海中奇石很像一个老人，值得观赏！,4.4,2014/05/21,0
572,海水和沙滩比第一第二海水浴场干净了好多，设施也很齐全！,4.4,2014/04/22,2
573,沙子相对来说干净，但是不建议游太深，只建议在海边玩玩，因为还没有拦防鲨网,4.4,2014/06/16,1
574,b不错？！就是海蛰有点多！周边都不错？！厕所有点脏,4.4,2014/09/02,0
575,石老人的沙子又细又黑，腿从土堆里拿出来就变黑了，不过轻轻拍就拍下来了。背着干粮来海边野餐！,4.4,2013/09/27,0
576,夏季好去处，海水还算不错的了,4.4,2017/10/27,3
577,风景不错，人也没有第一海水浴场那么多，经常带孩子来，停车场太小，矿泉水比市区贵2-5倍。,4.4,2016/12/22,0
578,除了金沙滩没去 其余几个海滩都去了 感觉这里相对于另外的还是挺棒的 人多但是海岸线很长也没什么,4.4,2014/08/23,0
579,值得一看 景色宜人 海水不错的,4.4,2017/01/25,3
580,还是不错的地方，这里远离闹市的广阔海滩，比市内的浴场人更少、海水更干净，值得推荐一下。,4.4,2014/11/29,0
581,浪比较大，不太适合游泳，面积很大，风景不错的。,4.4,2014/07/21,0
582,人太多，海水太脏，出租泳具太贵，感觉像肯人，出租车也一样，太黑！有损青岛，影响旅途心情！一个地方可以风景不好，不能人不好……山东汉子一直都是响当当的，不好的偏偏我遇！,4.4,2013/08/11,0
583,风景很美，但是提点意见，卫生间太少，走好远才找到，而且里面挤满了游客，能不能多设置点,4.4,2018/08/20,0
584,国家级旅游度假区、世界级的湾区，人还算可以，没到摩肩擦踵的地步，大海很美距离市区较远,4.4,2015/07/03,0
585,沙子的质量其实和第一海水浴场差不多，但是人少是关键，远处的一块石头，就代表石老人吧,4.4,2014/02/20,0
586,"路较远,专程去过两次,除了夏天,其余时间很荒凉,风很大,不适合去的.夏天可以游泳.",4.4,2013/01/28,0
587,还行，人有点多，吃的很贵，景色还是不错的,4.4,2016/08/13,2
588,石老人海水浴场是青岛目前最大的海水浴场，到石老人海水浴场就是享受阳光和沙滩的。,4.4,2014/05/20,4
589,风景还是很不错的，值得一去。快来吧，我是和同学一起去的。,4.4,2017/09/03,1
590,终于能找到点度假的感觉，就是交通有点不便，真心是非常不错的，很喜欢这里的环境,4.4,2015/07/09,0
591,很不错，周边居住着一夏天感觉真的很舒服，景色好海边漫步,4.4,2018/03/23,1
592,游泳的好地方，不过不去游泳的话就别去了，，只能拍个照,4.4,2017/05/20,1
593,沙滩干净，旅游人多，夏天一定是一个避暑的好地方，周围要啥有啥，感觉还不错,4.4,2014/02/07,0
594,免费浴场，但是青岛的海总体来说不干净，不太想下水，比不上威海的海干净。,4.4,2017/08/01,0
595,蓝天白云真的像画面里面的一眼个，真心是非常不错的，很喜欢这里的环境。、,4.4,2014/11/07,0
596,"现在的浴场就是多了！现在水质还可以,环境也行,停车难点,都需要加強力度",4.4,2014/08/04,0
597,很有名的海水浴场蛮不错的比其他的浴场要好当中有个石老人的像所以叫石老人,4.4,2014/05/28,0
598,"沙滩比较干净，海浪有点大、不适合游泳。
下午三点半后海里玩水的人猛增。",4.4,2013/08/26,0
599,风是真的大，人是真的多，就是没什么感觉，这次旅行青岛给我的感觉很差劲,4.4,2019/09/10,0
600,石老人海水浴场是开放式的，可以说是我在青岛见过的，最干净的海水浴场。,4.4,2015/05/17,0
601,超级超级推荐爱海的人来这里，浪漫！最重要的是免费，人也相对较少，美！,4.4,2014/05/05,0
602,水质还可以，人也比较少。也有很多当地的来这玩。附近交通都比较便利。,4.4,2017/06/22,0
603,都一样，不是你碰到！这个城市来一次不想来第二次，遍地骗子！宾馆随便涨价，大商场也骗！出租车据载，慢天要价、没规矩的很糟糕的城市！旅游不再来青岛！！,4.4,2013/08/13,0
604,今天去了闻到一股臭味，不知道从哪里来的，美美的景色不那么吸引人了,4.4,2015/09/09,0
605,不建议去，海水污染了，打车也不方便，拒载特多，不方便，去了都是油,4.4,2014/09/13,0
606,比起第一第二海水浴场，这里的沙滩海水好太多啦！而且人也少还免费！,4.4,2014/05/09,0
607,老经典了，在青岛海岸线的嘴边了，离极地公园近，所以人相对比较少,4.4,2015/09/22,0
608,特别大！有想去游海泳的或专门来看海的可以去，沙子特别细，挺好,4.4,2017/07/21,0
609,免费的～～浪大好玩～能在沙滩捉到好多小小小小螃蟹，水质一般吧,4.4,2017/06/29,0
610,是里的沙滩平缓宽阔很大，景色迷人，环境优美，是一个很好的景点,4.4,2017/04/26,0
611,海水较清澈，但那里的东西太贵，一个休息桌和伞要260（旺季）,4.4,2015/08/24,0
612,石老人海的沙比较细，由于地理原因，游客没有第一海水浴场的人多,4.4,2013/10/10,0
613,很长很美的沙滩，哪怕走一走都感觉心旷神怡，治理好浒苔会更美,4.4,2017/04/03,0
614,石老人的传说，听着长大(≧∇≦)又陪着我度过高中。值得一去,4.4,2014/08/01,0
615,公共浴场，不收费，人多，尤其是天气好的时候，那是人挨人啊。,4.4,2014/07/08,0
616,晚上去的，海滩上发现一脸盆大的海蜇，沙滩广阔，但小垃圾太多,4.4,2013/10/04,0
617,沙滩质量不错，感觉比黄金沙滩好，更细,4.4,2017/07/12,1
618,还不错的海水浴场，周围景色很美。游客太多，显得过于拥挤。,4.4,2014/03/24,0
619,此浴场免费，四周景色很棒，沙滩很好，小心被海蜇咬了。,4.4,2014/05/05,0
620,面积比较大，旺季的时候人也不少了，沙滩质量还可以,4.4,2016/07/15,0
621,很好了，跟大连的海边比起来强一百倍了！值得去！！,4.4,2014/08/08,0
622,沙子挺细软的  好多人  玩的挺开心的喲。^v^,4.4,2013/08/09,0
623,这边还是不错，很多外国人。人少清静，夕阳比较美,4.4,2017/04/07,0
624,入夏的石老人海水浴场，人声鼎沸，消暑好去处！,4.4,2017/11/18,0
625,海水很干净！但是浪很大！一定要注意安全！冲个脚30元！有点太贵！如果去迟了，连个换衣间都没有了！青岛的景区没有想像的那么好！,4.4,2016/08/17,0
626,人超级多，还是一般清澈，旅游还是值得来来的,4.4,2014/03/10,0
627,"感觉是青岛最好的沙滩了,相比第一海水浴场以及第二海水浴场都干净整洁一些.而且很清静",4.4,2014/02/14,2
628,青岛夏季的话白天还是很热很晒的，所以白天只能在各大商场转悠，但是太阳下山到彻底天黑之前，是非常凉爽的。把酒店订在海边，趁着这俩小时带孩子在海边玩耍真的是很舒服了，只不过现在是暑假，海边人山人海，不过孩子也喜欢热闹。,4.4,2019/07/23,2
629,来青岛感觉最差的景点之一，当天去时有雾看不到石像，不过听救生员说晴天也只能模模糊糊的看到！水的能见度也很差，而且岸边都是绿色的浒苔，没人清理，人还很多很拥挤。景区是免费，但是景区配套的停车场居然8元/小时，谁去海边玩估计都要玩个三四个小时吧？再加上景区中的更衣、冲淋都花钱，这和变相收门票有什么区别！收了钱还不治理！,4.4,2018/07/29,17
630,由于离中心区较远，人比较少，但景色很迷人。海滩沙滩细腻很不错。不过这几天还没开放泳区，不能下海游泳。,4.4,2017/06/29,1
631,沙子很软，现在去有海藻，岸上的东西很贵。,4.4,2017/06/28,0
632,这里是青岛的一个旅游景点，风景非常不错,4.4,2018/05/05,0
633,这里的沙滩很长很漂亮，海水很蓝很干净,4.4,2017/05/04,0
634,不错的浴场，住在这个片区的人可以去,4.4,2016/07/25,0
635,还是很有名的，而且这边环境很不错,4.4,2018/02/09,0
636,海岸边上有一块像老人一样的石头、,4.4,2017/09/21,0
637,收费的海水浴场，实际浴场都差不多,4.4,2017/05/22,0
638,海水清澈，沙滩很大，景色很美。,4.4,2018/01/26,0
639,取消沙滩烧烤后，环境有所改观。,4.4,2017/05/28,0
640,浴场不错，离市区稍微远一些。。,4.4,2016/07/21,0
641,"看的海多了，觉得这里一般，，，
人少安静，散心的好地方。。。
不要指望它能赶上海南的沙滩，在青岛还是不错的，",4.4,2015/05/31,0
642,可以带孩子去冲浪，很好玩。但海滩小石子较多有点硌脚。要提前准备遮阳伞，海边租伞等较贵。,4.4,2018/08/22,1
643,环境变差了，毁了我的期望、,4.4,2013/08/01,0
644,人太多，不论从什么角落都无法拍到一张单人照，不过相对于第一海水浴场的话，这里就好太多了，有淡水冲澡的,4.4,2013/08/26,0
645,石老人海水浴场是青岛几大浴场之一，人超级多，夏天的海边，就像下饺子一样，密密麻麻全是人头。,4.4,2014/03/13,0
646,又看到这块石头哦，像个老人在那里 守着这片大海，人挺多的说 ，我们停车的时候位子也很紧张的,4.4,2014/01/26,0
647,海滩还算干净，石老人其实就是海里有块石头，夏天人很多，没有地方换泳衣，租帐篷很贵…,4.4,2014/12/08,0
648,石老人感觉是在开发区这边，周边的配套设施以及消费场所不如第一海水浴场，不过玩玩不错,4.4,2014/06/17,0
649,在崂山区，其实就是类似比较偏的区拉~打车也不好打，只有黑车，冻得不行，就去过一次。,4.4,2013/11/10,0
650,"游玩青岛，必体验的海滨浴场

青岛是沿海城市，这里的海岸线是很长的，同时在这里也有很多的海滨景点值得一游，比如有第一海水浴场、石老人海水浴场以及第三海水浴场等，下面我就给各位详细推荐一下吧。

夏季海边狂欢的最佳地-第三海水浴场
第三海水浴场是位于青岛的东面海岸，这里的规模也是比较大的，夏天的时候也是人气最好的时候，这里的沙滩柔软，大家过来以后可以现在这里躺躺晒晒太阳浴，随后可以逛逛欣赏壮观的海景，换上泳衣再是到海边去戏水甚至是游泳。海水是很清澈的，也是很适合冲浪的。上岸以后可以在椅子上休息一会喝杯饮料，中午可以去品尝海鲜。
游玩时间3-4小时
门票 免费

海中巨石-石老人海水浴场
石老人海水浴场是在青岛市的南部海域，这里风景秀丽，夏天时候过来旅游最适合不过了。大家来到这里可以是现在海边逛逛，可以眺望远处海里面的那块大石头-石老人，很壮观的，可以拍照留念。随后换上泳衣可以去戏水游泳，这里的海水很透明。也可以是乘坐游船出海观光，上岸以后可以在沙滩上玩玩沙滩排球等。
游玩时间 3小时
门票 免费

休闲度假的好去处-第二海水浴场
第二海水浴场是位于青岛的太平湾地带，这里的规模不是很大，在夏天的时候游客很多的，大家过来以后在沙滩边逛逛看看，这里的沙滩不是很柔软不是很适合晒太阳浴。海水是很蓝很透明，换上泳衣就可以游泳戏水等。上岸以后可以去玩玩沙滩排球等游乐项目。还可以在沙滩上搭帐篷露营的，真的是很有趣味的。中午可以去品尝海鲜美味。
游玩时间  4小时
门票 免费

亚洲最大的海滨浴场-第一海水浴场
第一海水浴场是亚洲最大的海滨浴场，也是青岛海岸线最长的一个浴场，每到夏天的时候就有很多的游客过来游玩。简直就是人山人海，在这里还可以欣赏到青岛市区的美景，可以去游泳潜水也可以是乘坐游船去欣赏海景，上岸以后可以去咖啡室坐坐，最后可以到沙滩玩玩排球以及到瞭望台观看远处的海景，真的是太美了。
游玩时间 3小时
门票 免费

以上是对于青岛4个景点的线路推荐，相信大家也是非常了解，到青岛旅游一定要去体验这些浴场哦，如果去玩过的朋友可以一起在下方互动交流经验。",4.4,2019/07/23,0
